user,rule_id,goal,user_type,situation,context,context_nl,item,item_nl,label
applicationExpert4,110,"Health, Wellbeing",Generic,Generic,none,none,cognitive-trainingresult,When  Test-user training result becomes  not progressing,1
domainExpert4,19,Health,Caregiver,Generic,none,none,alarms-alarms,"send two alerts ""Take Lansoprazolo"" by notification",1
student2021-15,434,Security,Generic,Night,alarms-notificationmode,turn on the alarm and  ,entrance-doorsensor,"If the entrance door is not closed between midnight and 5 am, ",1
student2019-20,222,Comfort,Generic,BadWeather,reminders-reminders;bedroom-windowsensor,"send the reminder ""close the window"" to close it. the window of the bedroom is open,  ",currentweather-outdoorcondition,If the weather conditions are such that it rains and ,1
student2020-7,257,Wellbeing,Generic,ColdSeason,bedroom-temperature,"If the temperature in the bedroom is less than 18,  ",todayweather-outdoortemperature,When today the outside temperature becomes less than 10 and ,1
student2021-12,415,Organizing,Generic,Generic,none,none,reminders-reminders,send me a message to warn me and to remind me to check the internet connection,1
student2019-4,138,Organizing,Generic,BadWeather,livingroom-hue color light living room;alarms-alarms;greatluminaire-state,and turn on the light in the living room with electric blue color for 30 minutes. send an alarm as a text message reminding you that it will rain tomorrow the great luminaire is on ,entrance-windowsensor, if the sensor of the window is active and,0
student2021-02,367,Comfort,Generic,Generic,none,none,bathroom-activate,start the activating light scene in the bathroom and ,0
domainExpert9,72,Wellbeing,Caregiver,Generic,none,none,alarms-alarms,"do send  one  alarm  ""Emotional status discouraged"" by notification",1
student2019-1,122,Organizing,Student,Morning,none,none,bedroom-activate,the lights in the room will turn on.,1
student2019-17,208,Comfort,Generic,Generic,none,none,entrancelight-state,"the entrance lights are off, ",1
student2021-01,360,Generic,Generic,Generic,none,none,reminders-reminders,"the notification ""The heating system has turned on"" arrives to alert you.",1
student2019-8,162,Safety,Family,Night,none,none,bedroom-hue color light bedroom,turn on the light of (their) bedroom  setting it to red.,1
domainExpert2,1,"Wellbeing, Health",Caregiver,GoodWeather,currentweather-weathericon,If the weather weather icon is sun ,corridor-motion,If no movement is detected in the corridor and ,0
student2021-15,430,Comfort,Generic,"Morning,Working",kitchen-coffeemachine;datetime-daytype,"turn on the coffee machine. it's a working day,  ",datetime-localtime,When it's 7:45 and ,1
student2020-16,303,Comfort,Generic,Generic,datetime-localtime,between 9 am and 4 pm and  ,livingroom-lightlevel,If the light in the room is not at a normal level ,1
student2020-11,278,Comfort,Generic,Evening,none,none,datetime-localtime,If it is 5 p.m. ,1
student2020-27,359,Comfort,Generic,Generic,none,none,livingroom-alllight,"turn on the living room lights, ",1
student2019-11,176,Comfort,Generic,Evening,none,none,bathroomlight-brightness,"If the brightness in the bathroom becomes less than 5, ",0
student2021-15,433,"Comfort, Organizing",Generic,GoingOut,relativeposition-typeofproximity;entrance-doorsensor;home-allwindow,"When I am outside the entrance and  the front door is open,  close all the windows and  ",corridor-temperaturelevel,"the inlet temperature is less than 18 degrees, ",0
student2021-09,403,Organizing,Generic,Working,none,none,devices-alexa services,start the music with Alexa.,1
student2021-03,373,"Comfort,Wellbeing",Generic,ColdSeason,none,none,livingroom-temperaturelevel,"the living room temperature drops to less than 18 ° C [event],",0
student2020-5,248,Safety,Generic,Generic,all-alllight,turn on all lights. ,currentweather-rainquantity,"the amount of rain is more than 40, ",0
student2019-15,199,"Comfort, Safety",Generic,Generic,bathroom-alllight;bathroomlight-state,"turn on the bathroom lights and   if the bathroom lights are off [condition],  ",relativeposition-typeofproximity,"When the user enters the bathroom [event],",1
student2019-17,209,Comfort,Generic,Morning,none,none,reminders-reminders,send a notification to Simone saying 'Good morning!',1
domainExpert3,2,Comfort,Caregiver,Generic,none,none,bathroomlight-brightness,"If the brightness in the bathroom becomes less than 5, ",0
domainExpert4,11,Health,Caregiver,Generic,none,none,alarms-alarms,"send two alerts ""Take the evening Provisacor "" by notification ",1
student2020-10,272,Organizing,Generic,"BadWeather, ColdSeason",twentyfourhoursweatherforecast-outdoortemperature,"if the outside temperature is 0 degrees,  ",twentyfourhoursweatherforecast-outdoorcondition,When the weather forecast predicts snow or ,1
student2020-11,278,Comfort,Generic,Evening,alarms-alarms,"send me an alarm notification saying ""The light in the living room is still off!"" and  ",bathroom-activate,start the activating light scene in the bathroom and ,0
student2020-23,336,"Comfort,Security",Generic,Generic,entrance-alllight,turn on the light in the hall and  ,entrance-doorsensor,"When the door opens, ",1
domainExpert8,69,"Comfort, Safety",Generic,Night,datetime-localtime,When time is    lt 23:59 minutes or ,datetime-localtime,When time is    gt 02:30 minutes AND,1
student2020-24,343,Wellbeing,Generic,Night,bedroomlight-state," the bedroom light is on,  ",bedroom-alllight,turn off the bedroom lights and ,1
student2021-09,403,Organizing,Generic,Working,devices-alexa services;bedroom-alllight,start the music with Alexa. turn on the bedroom lights and  ,livingroom-biorhythmlight,do start biorhythm light scene in the living room,0
student2019-4,137,"Wellbeing, Health",Generic,Generic,alarms-alarms;livingroom-relax,"end the user three alarms ""You have to train for at least 60 minutes a day!"" reminding him to train for the necessary time.  turn on the activating light scene in the living room and ",all-relax,the system activates soothing lights throughout the house and ,0
student2020-26,353,Wellbeing,Generic,BadWeather,none,none,currentweather-outdoorcondition,If the weather forecast is thunderstorm and,1
domainExpert9,79,Wellbeing,Generic,Generic,livingroom-activate,do start activating light scene in the living room ,cognitive-emotionalstate,When  Test-user emotional state becomes  sad,1
student2019-6,147,Security,Generic,Night,all-alllight, turn on all the lights in the house ,alarms-alarms,send three voice alarms saying: Be careful  thieves! and,1
student2021-14,428,Organizing,Generic,Morning,none,none,devices-alexa services,activate Alexa with the news of the day and ,1
student2019-1,120,EnergySaving,Generic,Generic,reminders-reminders,"you will receive the notification ""The refrigerator door is open"" indicating to close it ",fridge-door,If the refrigerator door is not closed within 05 minutes,1
student2019-4,136,Wellbeing,Generic,Generic,none,none,bedroom-temperaturelevel,When the bedroom temperature is below 22  degrees and,1
student2021-15,433,"Comfort, Organizing",Generic,GoingOut,entrance-doorsensor;home-allwindow,"the front door is open,  close all the windows and  ",cognitive-vocalemotionalstate,When  Test-user vocal emotional state becomes  happy,0
applicationExpert4,92,Comfort,Generic,Generic,entrance-changelightstate,do  turn on the  Entrance Light ,livingroomlight-temperature,"the light temperature is less than 20, ",0
student2020-21,328,"Wellbeing,Comfort",Generic,ColdSeason,none,none,bathroom-lightlevel,"Bathroom Light state is  off  ,  ",1
student2020-16,303,Comfort,Generic,Generic,none,none,livingroom-alllight,the system turns on the lights and ,1
student2021-09,402,Safety,Generic,Generic,none,none,alarms-notificationmode,start the alarm and ,1
student2019-19,216,Organizing,Generic,"BadWeather, GoingOut",currentweather-rainquantity," the amount of rain is more than 10, ",currentweather-rain,If the weather is rainy and,1
student2021-10,409,EnergySaving,Generic,"GoingOut,Working",none,none,reminders-reminders,send a text message to the user reminding him that he has forgotten the lights on,1
student2019-13,189,EnergySaving,Generic,Generic,relativeposition-typeofproximity;bathroom-lightlevel;reminders-reminders,"If the user has left the bathroom and  the lights are on,  send a notification ""You forgot the lights on in the bathroom"" and  ",devices-tv,turn on the TV and ,0
student2019-8,156,"Wellbeing, EnergySaving",Generic,ColdSeason,corridor-doorwindowsensor, the sensor located in the corridor detects the open window (condition) ,currentweather-outdoortemperature,When the outside temperature drops below 6 degrees (event) and,1
applicationExpert4,101,Organizing,Caregiver,ElderlyAlone,none,none,entrance-temperaturelevel,If the entrance temperature becomes less than 15 degrees and ,0
student2020-15,298,Comfort,Generic,Evening,none,none,livingroom-windowsensor,If the living room window is not closed between 6 p.m. and 8 p.m. and ,1
applicationExpert1,38,Health,Caregiver,Generic,none,none,alarms-alarms,"do send  one  reminder  ""Marco did not take the Aspirine!"" by notification",1
student2020-19,319,"Comfort,EnergySaving",Generic,Generic,none,none,bathroomlight-state," if the bathroom light is off, ",1
student2019-1,122,Organizing,Student,Morning,alarms-alarms,"an alarm sounds 3 times notifying: ""Wake up  you'll be late"" and ",bedroom-activate,the lights in the room will turn on.,1
student2021-12,418,"Comfort, Wellbeing",Generic,Generic,none,none,devices-tv,turn on the TV,1
student2019-7,154,Health,Generic,Generic,activity-medicationname;all-biorhythmlight,If the user has not taken the blood pressure medicine between 14.00 and 15.00 the system turns on the house lights intermittently and ,bathroom-smokesensor,If the smoke sensor is active and ,0
applicationExpert4,89,"Comfort, Wellbeing",Generic,Night,relativeposition-typeofproximity;datetime-localtime;datetime-localtime,if  Test-user   is  inside  bedroom and time  is between 23:00 AND 06:00 time  is between 23:00 AND 06:00 ,alerts-alerts,"turn on the light strip corridor, ",0
student2019-19,217,EnergySaving,Generic,Generic,fridge-door;reminders-reminders,"If the refrigerator is not closed between 11pm and 6am,  send a text message to the homeowner saying 'Fridge door open!' and  ",entrancelight-saturation,"the saturation is below 5, ",0
student2021-09,401,"Comfort,Wellbeing",Generic,BadWeather,none,none,livingroom-windowsensor,"if the living room window is open, ",1
student2020-15,295,EnergySaving,Generic,Generic,none,none,datetime-daytype,"it's a working day, ",0
domainExpert4,11,Health,Caregiver,Generic,none,none,entrance-alllight,turn on the entrance lights and ,0
domainExpert7,56,"Health, Wellbeing",Caregiver,Generic,none,none,datetime-localtime,When time becomes  11:00 minutes,1
student2019-2,126,Safety,Generic,Generic,none,none,tv-state,if the user wants to watch TV and,0
student2019-10,171,Wellbeing,Generic,Evening,none,none,test-user-leisure,When the user starts reading and ,0
student2021-02,369,Safety,Generic,Generic,reminders-reminders,"send a notification saying: ""the microwave has been turned off"" ",cognitive-cognitivestate,If the user's age is over 70 or ,0
domainExpert7,51,Comfort,Caregiver,Generic,datetime-localtime,time is  more then  09:30 minutes ,relativeposition-typeofproximity,When Test-user   is  inside  livingroom and,1
student2021-10,406,"Comfort,Wellbeing",Generic,HotSeason,bedroom-temperature;bedroom-windowsensor,When the bedroom temperature exceeds 27 degrees and  the sensor detects that the windows are closed  ,bedroom-window,then open the windows,1
student2021-01,363,Security,Generic,Generic,home-alllight, turn on all the lights in the house. ,reminders-reminders,"send three SMS alarms with text ""INTRUSION IN PROGRESS"" and",1
student2021-13,423,"EnergySaving,Wellbeing",Generic,GoodWeather,none,none,home-heating,turn off the heating system and ,0
student2019-20,220,EnergySaving,Generic,Generic,none,none,reminders-reminders, change the color of the light to red for two minutes and,1
student2020-21,329,"Wellbeing,Health",Generic,Generic,none,none,physiological-heartrate,If the user's heart rate is greater than 90 and ,1
student2020-10,270,Safety,Generic,Generic,reminders-reminders,"send 3 times a voice reminder ""gas sensor is on!"" ",kitchen-gassensor,If the gas sensor is on ,1
student2019-13,186,"EnergySaving, Wellbeing",Generic,Generic,livingroom-windowsensor;livingroom-temperaturelevel,"If the windows in the living room are open and  the temperature drops to less than 20 degrees,  ",home-securityintrusion,If there is an intrusion in the house and ,0
