user,rule_id,goal,user_type,situation,context,context_nl,item,item_nl,label
student2020-16,303,Comfort,Generic,Generic,datetime-localtime;livingroomlight-state,"between 9 am and 4 pm and  the lights are off,  ",livingroom-alllight,the system turns on the lights and ,1
student2019-5,143,Wellbeing,Generic,Generic,bedroom-alllight,turns on neutral lights in the room and ,alarms-alarms,"it sends two alarm messages ""Low temperature in bedroom"" to the user",1
student2019-8,164,"Comfort, Wellbeing",Generic,Morning,smalllight-state;bedroom-hue color light bedroom,the bedside light is not on (condition) the lights in (his) bedroom turn on  setting them to slate blue ,bathroomlight-brightness,"If the brightness in the bathroom becomes less than 5, ",0
student2020-27,359,Comfort,Generic,Generic,reminders-reminders;livingroom-alllight,"and send a 'successful voice command' reminder. turn on the living room lights,  ",livingroomlight-state,"if the living room light is off, ",1
student2020-9,269,Generic,Generic,Debug,reminders-reminders;bathroom-alllight;vocalinput-vocalstring,"send  one  reminder  ""Remember to turn on the bathroom light"" by voice do  turn on all lights in the bathroom,  When  Test-user vocal sentence becomes  turn on light in bathroom color white  ,   ",bathroomlight-state,IF  Bathroom Light state is    off  and  ,1
domainExpert4,21,Health,Caregiver,Generic,alarms-alarms,"please send two notices ""Take Eucreas Lunch"" by notification ",activity-medicationname,if Eucreas lunch was not taken between 1pm and 2pm,1
domainExpert4,23,Generic,Caregiver,Debug,datetime-localtime,time is  13:37 minutes  ,reminders-reminders,"do send  the reminder ""Turn off the great luminarie"" by notification",1
student2020-6,253,Organizing,Student,Generic,bedroomportablelight-state,"the lamp light in the bedroom is on,  ",alarms-alarms,then send a (voice) reminder and,1
student2021-02,367,Comfort,Generic,Generic,entrance-doorsensor,"while the entrance door is open,  ",entrance-changelightstate,turn on the entrance lights.,1
student2020-10,271,EnergySaving,Generic,Night,alarms-alarms,"send 2 times an alarm by text message to 33334444111 saying, ""Attention, the lights in the hallway are on, remember to turn them off!"" and  ",home-allwindow,open the windows.,0
student2019-18,213,"Comfort, Wellbeing",Generic,BadWeather,all-biorhythmlight,ACTION: (1) Turn on the house lights intermittently and  ,bathroom-lightlevel,"Bathroom Light state is  off  ,  ",0
student2020-25,347,Wellbeing,Generic,Generic,reminders-reminders,send a reminder notification to open the window; ,timeinsidearoom-timeinsidekitchen,If the user stays in the kitchen for more than 50 minutes and ,0
student2019-11,178,Comfort,Generic,Generic,relativeposition-typeofproximity;bedroomlight-state,"When the user enters the room,  if the room light is off, ",bedroom-alllight, turn on the light in the room and ,1
student2020-1,229,Organizing,Student,Morning,sleep-sleepduration;bedroomlight-state;bedroom-activate,"When I sleep for more than 8 hours and  the bedroom lights are off,   do start activating light scene in the bedroom,  ",reminders-reminders,activate a voice reminder to wake me up and make me study,1
student2020-20,321,"Health,Wellbeing",Generic,Generic,all-activate,start the activating light scene ,kitchen-changelightstate,do  turn on the  Kitchen Light,0
student2020-3,239,Wellbeing,Generic,Night,physiological-heartrate;datetime-localtime;datetime-localtime,If the heart rate exceeds 100 bpm  (at night)   (at night)  ,corridor-alllight,turn on the lights.,0
student2020-1,229,Organizing,Student,Morning,bedroomlight-state,"the bedroom lights are off,  ",sleep-sleepduration,When I sleep for more than 8 hours and ,1
student2020-5,246,EnergySaving,Generic,GoingOut,alarms-alarms;all-alllight,"send the alert ""I turned off all the lights in the house"". turn off all the lights and  ",livingroom-biorhythmlight,do start biorhythm light scene in the living room,0
student2019-7,154,Health,Generic,Generic,activity-medicationname;all-biorhythmlight,If the user has not taken the blood pressure medicine between 14.00 and 15.00 the system turns on the house lights intermittently and ,cognitive-lastconnectiontime,if  Test-user last connection time is  more then  48 hours,0
student2019-2,128,Safety,Generic,Generic,kitchen-smokesensor;kitchenlight-brightness,When the smoke sensor in the kitchen is activated and  the brightness in the kitchen becomes less than 30% ,kitchen-hue color light kitchen,turn on the red light in the kitchen and,1
student2020-9,268,EnergySaving,Generic,Morning,kitchen-alllight;alarms-alarms;kitchenlight-state," turn off all lights in the kitchen do send  two  alarms ""lights on""  by voice,   Kitchen Light state is    on  ,   ",livingroom-temperaturelevel,When the living room temperature is below 10 degrees and ,0
applicationExpert4,94,Safety,Caregiver,"ElderlyAlone, Night",datetime-localtime,and time  is between 22:00 AND 07:00 ,test-user-heartrate,When my heart rate exceeds a certain threshold and,0
student2019-16,204,Organizing,Generic,Generic,reminders-reminders;kitchen-hue color light kitchen,"send the SMS ""Check the microwave"" to Maria  turn the kitchen light red for 10 minutes and  ",smartphone-state," if I have at least one device on (smartphone),",0
student2021-03,374,Comfort,Generic,Morning,datetime-localtime;coffee machine-state,"If it's 8:00 am and  the coffee machine is off,  ",datatime-localtime,If it's after 9:30 pm and,0
applicationExpert4,98,"Health, Wellbeing",Generic,GoodWeather,datetime-localtime, WHEN  time becomes  18:00 minutes and ,corridor-motion,If no movement is detected in the corridor and ,0
student2020-6,252,"Comfort, Organizing",Generic,BadWeather,livingroom-windowsensor,"the window in the living room is open,  ",reminders-reminders,then send a reminder (voice),1
student2020-3,238,EnergySaving,Generic,Generic,fridge-door;alarms-alarms,"the fridge door is open,   warn the user with the message ""Close the fridge door!"" and ",bathroom-window,close the window,0
student2020-25,348,Comfort,Generic,Generic,alarms-alarms;livingroom-biorhythmlight;livingroomlight-temperature,"send an alarm notification with ""cold"" written; start the light biorhythm and  the light temperature is less than 20,  ",all-alllight, turn on all the lights in the house,0
student2019-8,160,Wellbeing,Generic,Evening,reminders-reminders;datetime-localtime,send three text messages to remind the user to turn it off before going to sleep  in the time interval from 21:00 to 22:30 (condition) ,physical-layingdown,if Test-user1 is lying down,0
student2021-14,428,Organizing,Generic,Morning,devices-alexa services;living room alexa-state,"activate Alexa with the news of the day and  Alexa is off,  ",datetime-localtime,If it's 8pm and ,1
student2021-03,372,"Wellbeing,Health",Generic,Generic,bedroom-temperature,"the room temperature is less than 20 °C,  ",currentweather-weathericon,If the weather weather icon is sun,0
student2020-11,278,Comfort,Generic,Evening,alarms-alarms;livingroomlight-state,"send me an alarm notification saying ""The light in the living room is still off!"" and  and the light in the living room is off,  ",datetime-localtime,If it is 5 p.m. ,1
student2021-03,372,"Wellbeing,Health",Generic,Generic,reminders-reminder;bedroom-window,remind me to drink some water close the window and  ,bedroom-temperature,"the room temperature is less than 20 °C, ",1
student2020-19,316,Security,Generic,Night,entrance-alllight;alarms-alarms,turn on all the lights at the entrance send 3 alarm SMS notifications and at the same time  ,entrance-doorsensor,"if the entrance door is not closed between 1 and 5 am, ",1
student2020-4,240,Generic,Generic,Debug,entrancelight-state,"when the entrance light is turned on,  ",kitchen-noiselevel,If the noise in the kitchen is greater than 60 db (example threshold) and ,0
domainExpert5,30,Health,Caregiver,Generic,activity-medicationname,If Aprovel / Coaprovel has not been taken between 20:00 and 20:15 ,alarms-alarms,"send three notices ""Aprovel/Coaprovel "" by notification",1
domainExpert7,60,Comfort,Generic,Generic,livingroom-greatluminare;livingroom-lightlevel,turn on the great light the LivingRoom light level is very low ,personaldata-age,"IF the test user's age is over 65, ",0
student2019-19,217,EnergySaving,Generic,Generic,reminders-reminders,send a text message to the homeowner saying 'Fridge door open!' and  ,fridge-door,"If the refrigerator is not closed between 11pm and 6am, ",1
student2020-2,234,Wellbeing,Generic,Generic,livingroom-relax,it starts a relaxing atmosphere and  ,reminders-reminders,sends a comforting voice message to the person.,1
student2021-07,391,Health,Generic,Generic,reminders-reminders,"send the notification ""take the medicine"". ",home-electricity,"If the electricity fails between 11pm and 7am (while you sleep), ",0
student2021-03,372,"Wellbeing,Health",Generic,Generic,test-user-bodytemperature;bedroom-temperature;bedroom-window,"When the body temperature is greater than 38 and  the room temperature is less than 20 °C,  close the window and  ",home-electricity,"If the electricity fails between 11pm and 7am (while you sleep), ",0
student2020-17,309,Safety,Caregiver,Generic,alerts-alerts,"turn on the light strip corridor,  ",corridor-alllight,"send the alert by notification ""The light strip in the corridor has gone out, be careful!""",1
domainExpert4,4,Comfort,Caregiver,Generic,livingroom-lightlevel,when the light level of LivingRoom becomes dimly lit ,livingroom-changelightstate,shed some light in the living room ,1
student2019-12,184,Organizing,Generic,Generic,reminders-reminders,send a reminder via notification 'Spent 15 minutes in the bathroom'  ,datatime-localtime,If it's after 9:30 pm and,0
domainExpert5,27,Safety,Caregiver,ElderlyAlone,alarms-alarms;datetime-localtime,"send two SMS alerts ""User 2 is away from home late at night"" to Caregiver 2 the time is between 21:00 and 22:00 ",tv-state,if the user wants to watch TV and,0
student2020-21,326,"Wellbeing,Health",Caregiver,Generic,physiological-heartrate,"if  Test-user heart rate is   not   60   between 10:00 and 12:00 ,   ",bedroom-hue color light bedroom,turn on the   Bedroom Light and set color to Red for 2 minutes,1
student2019-17,205,"Comfort, Wellbeing",Generic,HotSeason,livingroom-temperaturelevel,"When the room temperature reaches 30 degrees,  ",kitchenlight-state,if the light in the kitchen is off ,0
student2020-10,273,Comfort,Generic,Generic,entrance-doorsensor;entrancelight-state;alarms-alarms,"If the entrance door sensor is open or  the entrance light is on  send 3 times the voice alarm ""Attention! The entrance light is on and the door sensor is on"" and  ",all-alllight,turn on all lights,1
student2020-4,243,Generic,Generic,BadWeather,greatluminaire-state;alarms-alarms,"the lights are off,  send the notification ""fog"" to me and ",home-electricity,"If the electricity fails between 11pm and 7am (while you sleep), ",0
student2020-10,270,Safety,Generic,Generic,kitchen-gassensor,If the gas sensor is on  ,reminders-reminders,"send 3 times a voice reminder ""gas sensor is on!""",1
student2019-5,143,Wellbeing,Generic,Generic,bedroom-temperaturelevel,If the bedroom temperature is below 13 degrees and ,bedroomlight-color,the room lights are blue,1
student2020-12,284,"Health,Wellbeing",Generic,Generic,timeinsidearoom-timeinsidebathroom;bathroom-temperaturelevel;bathroom-activate,"When the tenant's time in the bathroom is more than 50 minutes and  if the temperature exceeds 30°C,  start the activating light scene in the bathroom and  ",entrance-doorsensor,the motion sensor is active ,0
student2020-9,268,EnergySaving,Generic,Morning,datetime-localtime;kitchenlight-state;alarms-alarms,"if time is    10:00 minutes and   Kitchen Light state is    on  ,   do send  two  alarms ""lights on""  by voice,  ",datetime-daytype,"it's a working day, ",0
